case_id,fitness,missing_tokens,remaining_tokens,consumed_tokens,produced_tokens,is_fit
travel permit 23104,1.0,0,0,24,24,True
travel permit 39837,0.967741935483871,1,1,31,31,False
travel permit 39854,1.0,0,0,24,24,True
travel permit 18569,1.0,0,0,24,24,True
travel permit 39864,1.0,0,0,24,24,True
travel permit 10425,1.0,0,0,24,24,True
travel permit 10436,0.9655172413793104,1,1,29,29,False
travel permit 10909,1.0,0,0,24,24,True
travel permit 68879,1.0,0,0,24,24,True
travel permit 71275,0.8888888888888888,4,4,36,36,False
travel permit 61613,1.0,0,0,24,24,True
travel permit 61625,1.0,0,0,24,24,True
travel permit 14009,1.0,0,0,18,18,True
travel permit 29580,1.0,0,0,24,24,True
travel permit 10920,1.0,0,0,20,20,True
travel permit 64336,0.9142857142857143,3,3,35,35,False
travel permit 20612,1.0,0,0,24,24,True
travel permit 54182,0.9142857142857143,3,3,35,35,False
travel permit 33416,1.0,0,0,24,24,True
travel permit 53517,1.0,0,0,27,27,True
travel permit 71295,1.0,0,0,27,27,True
travel permit 54202,1.0,0,0,24,24,True
travel permit 18579,1.0,0,0,27,27,True
travel permit 54212,0.9583333333333334,1,1,24,24,False
travel permit 64358,1.0,0,0,27,27,True
travel permit 64889,1.0,0,0,20,20,True
travel permit 71313,0.9393939393939394,2,2,33,33,False
travel permit 64894,1.0,0,0,20,20,True
travel permit 64899,1.0,0,0,20,20,True
travel permit 71336,1.0,0,0,27,27,True
travel permit 71351,1.0,0,0,24,24,True
travel permit 54225,1.0,0,0,16,16,True
travel permit 54233,1.0,0,0,24,24,True
travel permit 20622,0.896551724137931,3,3,29,29,False
travel permit 18639,1.0,0,0,26,26,True
travel permit 10636,1.0,0,0,24,24,True
travel permit 25172,1.0,0,0,24,24,True
travel permit 61581,0.96,1,1,25,25,False
travel permit 68901,1.0,0,0,20,20,True
travel permit 69860,0.96,1,1,25,25,False
travel permit 70903,1.0,0,0,30,30,True
travel permit 71363,1.0,0,0,24,24,True
travel permit 25144,1.0,0,0,29,29,True
travel permit 18649,1.0,0,0,26,26,True
travel permit 18661,1.0,0,0,24,24,True
travel permit 68891,1.0,0,0,24,24,True
travel permit 18673,1.0,0,0,24,24,True
travel permit 64904,0.9655172413793104,1,1,29,29,False
travel permit 52829,1.0,0,0,24,24,True
travel permit 52839,1.0,0,0,24,24,True
travel permit 53541,0.9090909090909091,3,3,33,33,False
travel permit 18685,0.9545454545454546,2,2,44,44,False
travel permit 64372,1.0,0,0,27,27,True
travel permit 71385,0.8787878787878788,4,4,33,33,False
travel permit 71410,1.0,0,0,27,27,True
travel permit 53588,1.0,0,0,24,24,True
travel permit 53598,1.0,0,0,20,20,True
travel permit 10453,0.9259259259259259,2,2,27,27,False
travel permit 71425,1.0,0,0,24,24,True
travel permit 71435,0.8518518518518519,8,8,54,54,False
travel permit 71477,1.0,0,0,24,24,True
travel permit 61107,0.9655172413793104,1,1,29,29,False
travel permit 71489,1.0,0,0,24,24,True
travel permit 71501,1.0,0,0,24,24,True
travel permit 71512,1.0,0,0,24,24,True
travel permit 61122,1.0,0,0,24,24,True
travel permit 18712,0.9333333333333333,2,2,30,30,False
travel permit 29560,1.0,0,0,26,26,True
travel permit 10470,1.0,0,0,24,24,True
travel permit 29570,1.0,0,0,26,26,True
travel permit 71522,1.0,0,0,27,27,True
travel permit 10482,1.0,0,0,24,24,True
travel permit 10493,1.0,0,0,27,27,True
travel permit 52851,1.0,0,0,27,27,True
travel permit 18994,1.0,0,0,24,24,True
travel permit 10508,1.0,0,0,20,20,True
travel permit 61134,1.0,0,0,24,24,True
travel permit 19007,0.9310344827586207,2,2,29,29,False
travel permit 19022,1.0,0,0,26,26,True
travel permit 20639,1.0,0,0,20,20,True
travel permit 19049,1.0,0,0,24,24,True
travel permit 10514,1.0,0,0,20,20,True
travel permit 10520,1.0,0,0,30,30,True
travel permit 61637,1.0,0,0,27,27,True
travel permit 19033,0.9615384615384616,1,1,26,26,False
travel permit 19061,1.0,0,0,27,27,True
travel permit 10538,0.9166666666666666,2,2,24,24,False
travel permit 10549,0.9310344827586207,2,2,29,29,False
travel permit 10569,1.0,0,0,20,20,True
travel permit 53647,1.0,0,0,24,24,True
travel permit 61211,1.0,0,0,24,24,True
travel permit 61652,1.0,0,0,20,20,True
travel permit 64412,1.0,0,0,26,26,True
travel permit 68906,0.9375,1,1,16,16,False
travel permit 29590,1.0,0,0,29,29,True
travel permit 29607,1.0,0,0,24,24,True
travel permit 68912,1.0,0,0,24,24,True
travel permit 68924,1.0,0,0,24,24,True
travel permit 61144,1.0,0,0,29,29,True
travel permit 61159,1.0,0,0,24,24,True
travel permit 61657,1.0,0,0,24,24,True
travel permit 10587,1.0,0,0,24,24,True
travel permit 59433,1.0,0,0,24,24,True
travel permit 59443,0.9642857142857143,1,1,28,28,False
travel permit 19074,1.0,0,0,24,24,True
travel permit 20644,1.0,0,0,24,24,True
travel permit 20656,1.0,0,0,24,24,True
travel permit 59457,1.0,0,0,24,24,True
travel permit 59469,1.0,0,0,27,27,True
travel permit 64919,1.0,0,0,24,24,True
travel permit 10984,0.96,1,1,25,25,False
travel permit 61378,1.0,0,0,24,24,True
travel permit 68971,0.9565217391304348,1,1,23,23,False
travel permit 59484,1.0,0,0,24,24,True
travel permit 61170,1.0,0,0,24,24,True
travel permit 10601,1.0,0,0,27,27,True
travel permit 61679,1.0,0,0,23,23,True
travel permit 10927,1.0,0,0,24,24,True
travel permit 11147,0.9642857142857143,1,1,28,28,False
travel permit 33988,0.9285714285714286,2,2,28,28,False
travel permit 59494,0.9705882352941176,1,1,34,34,False
travel permit 59512,1.0,0,0,24,24,True
travel permit 17584,1.0,0,0,20,20,True
travel permit 61198,0.9583333333333334,1,1,24,24,False
travel permit 61223,1.0,0,0,24,24,True
travel permit 59522,1.0,0,0,20,20,True
travel permit 10937,0.9642857142857143,1,1,28,28,False
travel permit 64929,1.0,0,0,27,27,True
travel permit 33889,1.0,0,0,27,27,True
travel permit 64942,1.0,0,0,18,18,True
travel permit 15854,1.0,0,0,32,32,True
travel permit 54245,1.0,0,0,24,24,True
travel permit 59527,1.0,0,0,18,18,True
travel permit 59532,1.0,0,0,24,24,True
travel permit 59542,1.0,0,0,24,24,True
travel permit 29619,0.9375,1,1,16,16,False
travel permit 52866,0.9444444444444444,1,1,18,18,False
travel permit 64387,0.875,4,4,32,32,False
travel permit 29625,1.0,0,0,24,24,True
travel permit 64947,1.0,0,0,24,24,True
travel permit 68936,0.9428571428571428,2,2,35,35,False
travel permit 68958,1.0,0,0,27,27,True
travel permit 25159,1.0,0,0,27,27,True
travel permit 61690,1.0,0,0,20,20,True
travel permit 53613,0.92,2,2,25,25,False
travel permit 10615,1.0,0,0,23,23,True
travel permit 10626,1.0,0,0,24,24,True
travel permit 64422,1.0,0,0,24,24,True
travel permit 59552,1.0,0,0,27,27,True
travel permit 59565,1.0,0,0,24,24,True
travel permit 53623,1.0,0,0,26,26,True
travel permit 60607,1.0,0,0,24,24,True
travel permit 64959,1.0,0,0,16,16,True
travel permit 68984,0.9333333333333333,1,1,15,15,False
travel permit 59578,0.9655172413793104,1,1,29,29,False
travel permit 52872,0.9142857142857143,3,3,35,35,False
travel permit 52892,0.9333333333333333,2,2,30,30,False
travel permit 59594,1.0,0,0,26,26,True
travel permit 15878,0.9655172413793104,1,1,29,29,False
travel permit 10951,1.0,0,0,16,16,True
travel permit 61695,1.0,0,0,26,26,True
travel permit 59606,1.0,0,0,24,24,True
travel permit 68989,0.9189189189189189,3,3,37,37,False
travel permit 29635,0.96875,1,1,32,32,False
travel permit 64965,0.9310344827586207,2,2,29,29,False
travel permit 29653,1.0,0,0,24,24,True
travel permit 69017,1.0,0,0,20,20,True
travel permit 59619,0.9655172413793104,1,1,29,29,False
travel permit 59635,0.9130434782608696,2,2,23,23,False
travel permit 59646,0.9393939393939394,2,2,33,33,False
travel permit 69763,1.0,0,0,26,26,True
travel permit 69775,1.0,0,0,24,24,True
travel permit 59670,1.0,0,0,20,20,True
travel permit 69785,0.96,1,1,25,25,False
travel permit 69800,1.0,0,0,24,24,True
travel permit 69812,1.0,0,0,24,24,True
travel permit 69824,1.0,0,0,24,24,True
travel permit 10648,1.0,0,0,24,24,True
travel permit 10660,1.0,0,0,24,24,True
travel permit 61705,1.0,0,0,24,24,True
travel permit 61715,1.0,0,0,24,24,True
travel permit 61726,0.9310344827586207,2,2,29,29,False
travel permit 61742,0.96,1,1,25,25,False
travel permit 60379,0.9333333333333333,2,2,30,30,False
travel permit 61756,0.9333333333333333,2,2,30,30,False
travel permit 19106,0.9,3,3,30,30,False
travel permit 65265,0.9411764705882353,3,3,51,51,False
travel permit 61774,1.0,0,0,24,24,True
travel permit 10958,0.972972972972973,1,1,37,37,False
travel permit 61784,1.0,0,0,20,20,True
travel permit 61789,1.0,0,0,20,20,True
travel permit 10998,1.0,0,0,24,24,True
travel permit 60397,1.0,0,0,27,27,True
travel permit 19128,1.0,0,0,24,24,True
travel permit 19139,1.0,0,0,24,24,True
travel permit 52907,0.7777777777777778,1,4,9,12,False
travel permit 64432,0.7285714285714286,1,4,7,10,False
travel permit 64436,1.0,0,0,20,20,True
travel permit 52913,0.7777777777777778,1,4,9,12,False
travel permit 65304,1.0,0,0,24,24,True
travel permit 65316,1.0,0,0,28,28,True
travel permit 29666,1.0,0,0,24,24,True
travel permit 52919,1.0,0,0,20,20,True
travel permit 52924,1.0,0,0,20,20,True
travel permit 61794,1.0,0,0,20,20,True
travel permit 66353,1.0,0,0,23,23,True
travel permit 29678,1.0,0,0,27,27,True
travel permit 29691,1.0,0,0,20,20,True
travel permit 69836,1.0,0,0,24,24,True
travel permit 69847,1.0,0,0,27,27,True
travel permit 61233,0.9310344827586207,2,2,29,29,False
travel permit 29696,0.9259259259259259,2,2,27,27,False
travel permit 64441,1.0,0,0,27,27,True
travel permit 69875,0.9310344827586207,2,2,29,29,False
travel permit 61799,1.0,0,0,27,27,True
travel permit 69894,0.967741935483871,1,1,31,31,False
travel permit 62456,1.0,0,0,24,24,True
travel permit 69909,1.0,0,0,24,24,True
travel permit 62466,0.9428571428571428,2,2,35,35,False
travel permit 69919,0.9230769230769231,2,2,26,26,False
travel permit 69933,0.9166666666666666,2,2,24,24,False
travel permit 69946,1.0,0,0,24,24,True
travel permit 60412,0.8555555555555556,1,4,15,18,False
travel permit 60421,0.9166666666666666,3,3,36,36,False
travel permit 11008,0.9655172413793104,1,1,29,29,False
travel permit 52930,0.9333333333333333,2,2,30,30,False
travel permit 65328,1.0,0,0,20,20,True
travel permit 11023,1.0,0,0,30,30,True
travel permit 19224,1.0,0,0,24,24,True
travel permit 60565,0.9642857142857143,1,1,28,28,False
travel permit 61248,1.0,0,0,24,24,True
travel permit 63453,1.0,0,0,26,26,True
travel permit 65757,1.0,0,0,24,24,True
travel permit 68089,1.0,0,0,24,24,True
travel permit 70998,1.0,0,0,27,27,True
travel permit 62487,1.0,0,0,24,24,True
travel permit 11041,0.9655172413793104,1,1,29,29,False
travel permit 53633,0.88,3,3,25,25,False
travel permit 11056,0.9142857142857143,3,3,35,35,False
travel permit 25182,1.0,0,0,20,20,True
travel permit 61258,0.9230769230769231,2,2,26,26,False
travel permit 62641,0.7285714285714286,1,4,7,10,False
travel permit 65527,1.0,0,0,24,24,True
travel permit 69956,0.9655172413793104,1,1,29,29,False
travel permit 54255,0.9230769230769231,2,2,26,26,False
travel permit 64454,1.0,0,0,27,27,True
travel permit 65333,0.9375,2,2,32,32,False
travel permit 33905,1.0,0,0,20,20,True
travel permit 33911,1.0,0,0,24,24,True
travel permit 11076,0.967741935483871,1,1,31,31,False
travel permit 11094,0.96875,1,1,32,32,False
travel permit 11112,1.0,0,0,30,30,True
travel permit 25187,0.9655172413793104,1,1,29,29,False
travel permit 11130,0.7777777777777778,1,4,9,12,False
travel permit 65352,1.0,0,0,27,27,True
travel permit 65366,0.9655172413793104,1,1,29,29,False
travel permit 25202,1.0,0,0,24,24,True
travel permit 64467,1.0,0,0,24,24,True
travel permit 64479,0.8648648648648649,5,5,37,37,False
travel permit 60447,1.0,0,0,24,24,True
travel permit 69972,1.0,0,0,20,20,True
travel permit 69977,1.0,0,0,24,24,True
travel permit 70738,0.8928571428571429,3,3,28,28,False
travel permit 60457,1.0,0,0,27,27,True
travel permit 60472,0.8555555555555556,1,4,15,18,False
travel permit 65384,0.8974358974358975,4,4,39,39,False
travel permit 25224,1.0,0,0,30,30,True
travel permit 65416,0.972972972972973,1,1,37,37,False
travel permit 60481,1.0,0,0,24,24,True
travel permit 54418,0.7285714285714286,1,4,7,10,False
travel permit 67990,0.96875,1,1,32,32,False
travel permit 62497,1.0,0,0,24,24,True
travel permit 70761,1.0,0,0,27,27,True
travel permit 52952,1.0,0,0,20,20,True
travel permit 19151,0.96,1,1,25,25,False
travel permit 29713,1.0,0,0,20,20,True
travel permit 52957,1.0,0,0,24,24,True
travel permit 65440,0.9142857142857143,3,3,35,35,False
travel permit 15895,1.0,0,0,20,20,True
travel permit 16067,1.0,0,0,24,24,True
travel permit 65464,1.0,0,0,20,20,True
travel permit 33921,1.0,0,0,24,24,True
travel permit 70776,1.0,0,0,27,27,True
travel permit 70789,1.0,0,0,27,27,True
travel permit 52967,0.9565217391304348,1,1,23,23,False
travel permit 52981,1.0,0,0,24,24,True
travel permit 60491,0.92,2,2,25,25,False
travel permit 60505,0.7777777777777778,1,4,9,12,False
travel permit 19164,1.0,0,0,24,24,True
travel permit 19177,0.9032258064516129,3,3,31,31,False
travel permit 60511,0.9393939393939394,2,2,33,33,False
travel permit 52992,1.0,0,0,24,24,True
travel permit 70802,0.9142857142857143,3,3,35,35,False
travel permit 20676,1.0,0,0,24,24,True
travel permit 20686,1.0,0,0,24,24,True
travel permit 60547,1.0,0,0,20,20,True
travel permit 53659,1.0,0,0,24,24,True
travel permit 70829,1.0,0,0,30,30,True
travel permit 70846,1.0,0,0,24,24,True
travel permit 30035,0.9642857142857143,1,1,28,28,False
travel permit 30049,0.9310344827586207,2,2,29,29,False
travel permit 30068,1.0,0,0,27,27,True
travel permit 53004,1.0,0,0,26,26,True
travel permit 53014,1.0,0,0,26,26,True
travel permit 30081,0.9032258064516129,3,3,31,31,False
travel permit 53024,0.8648648648648649,5,5,37,37,False
travel permit 30099,1.0,0,0,30,30,True
travel permit 60552,1.0,0,0,31,31,True
travel permit 61272,1.0,0,0,24,24,True
travel permit 63323,1.0,0,0,24,24,True
travel permit 66209,0.9444444444444444,1,1,18,18,False
travel permit 19234,0.9142857142857143,3,3,35,35,False
travel permit 11140,1.0,0,0,20,20,True
travel permit 70858,1.0,0,0,24,24,True
travel permit 60579,1.0,0,0,24,24,True
travel permit 60593,0.8846153846153846,3,3,26,26,False
travel permit 70870,1.0,0,0,33,33,True
travel permit 70891,1.0,0,0,24,24,True
travel permit 25240,1.0,0,0,16,16,True
travel permit 54269,1.0,0,0,27,27,True
travel permit 60617,1.0,0,0,24,24,True
travel permit 53671,0.9655172413793104,1,1,29,29,False
travel permit 53687,1.0,0,0,24,24,True
travel permit 11165,1.0,0,0,24,24,True
travel permit 65482,1.0,0,0,27,27,True
travel permit 65495,1.0,0,0,24,24,True
travel permit 53699,0.9393939393939394,2,2,33,33,False
travel permit 53718,0.9375,2,2,32,32,False
travel permit 30118,1.0,0,0,30,30,True
travel permit 30135,0.9655172413793104,1,1,29,29,False
travel permit 19254,0.9333333333333333,2,2,30,30,False
travel permit 19516,1.0,0,0,24,24,True
travel permit 30150,0.9393939393939394,2,2,33,33,False
travel permit 30171,1.0,0,0,24,24,True
travel permit 30181,1.0,0,0,24,24,True
travel permit 54303,0.967741935483871,1,1,31,31,False
travel permit 61390,1.0,0,0,30,30,True
travel permit 11592,1.0,0,0,30,30,True
travel permit 11421,1.0,0,0,27,27,True
travel permit 11556,1.0,0,0,30,30,True
travel permit 30191,1.0,0,0,36,36,True
travel permit 56939,1.0,0,0,24,24,True
travel permit 60962,0.96,1,1,25,25,False
travel permit 64545,0.96,1,1,25,25,False
travel permit 67000,1.0,0,0,27,27,True
travel permit 20696,0.9333333333333333,2,2,30,30,False
travel permit 11522,1.0,0,0,27,27,True
travel permit 66341,1.0,0,0,24,24,True
travel permit 62507,0.92,2,2,25,25,False
travel permit 61406,1.0,0,0,24,24,True
travel permit 61286,1.0,0,0,24,24,True
travel permit 65505,1.0,0,0,24,24,True
travel permit 54318,0.9655172413793104,1,1,29,29,False
travel permit 25245,0.9565217391304348,1,1,23,23,False
travel permit 33931,1.0,0,0,24,24,True
travel permit 19529,1.0,0,0,27,27,True
travel permit 19544,1.0,0,0,20,20,True
travel permit 19549,1.0,0,0,23,23,True
travel permit 61416,0.9310344827586207,2,2,29,29,False
travel permit 19561,0.9310344827586207,2,2,29,29,False
travel permit 65517,1.0,0,0,24,24,True
travel permit 30213,1.0,0,0,30,30,True
travel permit 64514,0.9583333333333334,1,1,24,24,False
travel permit 61432,0.9230769230769231,2,2,26,26,False
travel permit 30229,1.0,0,0,27,27,True
travel permit 57115,0.96,1,1,25,25,False
travel permit 53738,0.9523809523809523,1,1,21,21,False
travel permit 54338,0.9302325581395349,3,3,43,43,False
travel permit 54368,1.0,0,0,24,24,True
travel permit 61448,1.0,0,0,24,24,True
travel permit 30242,1.0,0,0,24,24,True
travel permit 16080,1.0,0,0,24,24,True
travel permit 16091,0.9142857142857143,3,3,35,35,False
travel permit 16112,1.0,0,0,24,24,True
travel permit 16124,0.9142857142857143,3,3,35,35,False
travel permit 33941,1.0,0,0,18,18,True
travel permit 55436,1.0,0,0,27,27,True
travel permit 55449,1.0,0,0,26,26,True
travel permit 55459,0.8857142857142857,4,4,35,35,False
travel permit 61458,1.0,0,0,27,27,True
travel permit 66153,1.0,0,0,24,24,True
travel permit 66165,0.9302325581395349,3,3,43,43,False
travel permit 66197,1.0,0,0,24,24,True
travel permit 19576,1.0,0,0,27,27,True
travel permit 61296,0.9,3,3,30,30,False
travel permit 61315,0.9655172413793104,1,1,29,29,False
travel permit 61334,0.9655172413793104,1,1,29,29,False
travel permit 62521,0.9655172413793104,1,1,29,29,False
travel permit 61471,1.0,0,0,26,26,True
travel permit 61481,0.962962962962963,1,1,27,27,False
travel permit 25257,1.0,0,0,20,20,True
travel permit 25801,1.0,0,0,20,20,True
travel permit 19591,0.92,2,2,25,25,False
travel permit 33102,0.9666666666666667,1,1,30,30,False
travel permit 62645,1.0,0,0,24,24,True
travel permit 54378,1.0,0,0,24,24,True
travel permit 70933,1.0,0,0,20,20,True
travel permit 54388,1.0,0,0,29,29,True
travel permit 54402,1.0,0,0,20,20,True
travel permit 66233,1.0,0,0,24,24,True
travel permit 20715,1.0,0,0,24,24,True
travel permit 61497,0.9655172413793104,1,1,29,29,False
travel permit 54407,1.0,0,0,24,24,True
travel permit 19605,1.0,0,0,27,27,True
travel permit 54422,1.0,0,0,24,24,True
travel permit 66243,0.9166666666666666,2,2,24,24,False
travel permit 66255,1.0,0,0,24,24,True
travel permit 66265,1.0,0,0,27,27,True
travel permit 30254,1.0,0,0,24,24,True
travel permit 30266,1.0,0,0,20,20,True
travel permit 11434,0.9285714285714286,2,2,28,28,False
travel permit 66280,0.9,3,3,30,30,False
travel permit 61363,1.0,0,0,27,27,True
travel permit 61515,0.88,3,3,25,25,False
travel permit 19618,1.0,0,0,24,24,True
travel permit 33946,0.9655172413793104,1,1,29,29,False
travel permit 56035,0.9142857142857143,3,3,35,35,False
travel permit 56055,1.0,0,0,27,27,True
travel permit 33961,0.962962962962963,1,1,27,27,False
travel permit 33977,1.0,0,0,24,24,True
travel permit 63278,0.9655172413793104,1,1,29,29,False
travel permit 56070,1.0,0,0,26,26,True
travel permit 30271,1.0,0,0,27,27,True
travel permit 11451,1.0,0,0,24,24,True
travel permit 56082,0.9310344827586207,2,2,29,29,False
travel permit 34005,1.0,0,0,24,24,True
travel permit 66298,1.0,0,0,27,27,True
travel permit 66312,1.0,0,0,24,24,True
travel permit 30286,0.9310344827586207,2,2,29,29,False
travel permit 61534,0.9655172413793104,1,1,29,29,False
travel permit 56099,1.0,0,0,24,24,True
travel permit 56110,1.0,0,0,24,24,True
travel permit 70938,0.8555555555555556,1,4,15,18,False
travel permit 11461,1.0,0,0,26,26,True
travel permit 19628,1.0,0,0,24,24,True
travel permit 66322,0.9375,2,2,32,32,False
travel permit 56121,1.0,0,0,24,24,True
travel permit 70948,1.0,0,0,27,27,True
travel permit 63295,0.9655172413793104,1,1,29,29,False
travel permit 19640,0.9655172413793104,1,1,29,29,False
